budget,dataset,scenario,target_fpr,n,tpr_mean,tpr_std,fpr_mean,fpr_std,precision_mean,AP_mean,P_at_R90_mean
20000,FINAL,OFFICIAL_TEST,0.001,3,0.4034852430555555,0.0118379737698026,0.0011249908685805,2.2810278319822077e-05,0.9966972164331532,0.9795212424547264,0.9473992911820042
20000,FINAL,OFFICIAL_TEST,0.0025,3,0.5545659722222221,0.0036609696335985,0.0030462415077799,1.8979298789936134e-05,0.9935148393195812,0.9795212424547264,0.9473992911820042
20000,FINAL,OFFICIAL_TEST,0.005,3,0.670546875,0.0084282819212258,0.0061691869384176,0.0001368616699188,0.989186119089346,0.9795212424547264,0.9473992911820042
20000,FINAL,OFFICIAL_TEST,0.01,3,0.7672395833333333,0.0052600137789198,0.0120607787274453,0.000121197019673,0.9816628602454874,0.9795212424547264,0.9473992911820042
20000,FINAL,OFFICIAL_TEST,0.02,3,0.8463107638888889,0.0021152075570163,0.023632113375703,0.0004804341652214,0.967883873790812,0.9795212424547264,0.9473992911820042
20000,FINAL,TEMPLATE_OOD_EXACT,0.0001,3,0.142953834005471,0.0255277741852123,4.429433586180168e-05,1.918001005004017e-05,0.9996085737471556,0.9781839190742612,0.9431794534616186
20000,FINAL,TEMPLATE_OOD_EXACT,0.0005,3,0.3057521832726999,0.0337795228389743,0.0005610615875827,0.0001339552797861,0.9976901842845806,0.9781839190742612,0.9431794534616186
20000,FINAL,TEMPLATE_OOD_EXACT,0.001,3,0.4067420589037103,0.0125066981215159,0.0010556816713728,1.6915178912019477e-05,0.9967046876697192,0.9781839190742612,0.9431794534616186
20000,FINAL,TEMPLATE_OOD_EXACT,0.0025,3,0.5560647508389972,0.0043965538272156,0.0028754406363619,2.3051503233118737e-05,0.9934583684772932,0.9781839190742612,0.9431794534616186
20000,FINAL,TEMPLATE_OOD_EXACT,0.005,3,0.6721800765203004,0.0100728854124844,0.0059243674215159,0.0001257717367986,0.988901356465567,0.9781839190742612,0.9431794534616186
20000,FINAL,TEMPLATE_OOD_EXACT,0.01,3,0.7667587918441017,0.0056020444927829,0.0116604839156192,0.0001107358396545,0.98100256015137,0.9781839190742612,0.9431794534616186
20000,FINAL,TEMPLATE_OOD_EXACT,0.02,3,0.8419912199065588,0.0024817528267456,0.0230958049572743,0.0005065282129585,0.9662494610262036,0.9781839190742612,0.9431794534616186
50000,DEV,DEV,0.0001,3,0.6203333333333333,0.0070116569606143,3.3333333333333335e-05,5.773502691896258e-05,0.999946963670114,0.9971596265818228,0.9966488622012484
50000,DEV,DEV,0.0005,3,0.7286333333333334,0.0075698965206489,0.0001,0.0,0.9998627657325776,0.9971596265818228,0.9966488622012484
50000,DEV,DEV,0.001,3,0.8072666666666667,0.0071283471670039,0.0005333333333333,5.77350269189625e-05,0.999339440496772,0.9971596265818228,0.9966488622012484
50000,DEV,DEV,0.0025,3,0.8810333333333333,0.0024110855093367,0.0024666666666666,0.0002081665999466,0.9972083739462372,0.9971596265818228,0.9966488622012484
50000,DEV,DEV,0.005,3,0.9204666666666668,0.002956912804486,0.005,0.0003464101615137,0.9945967221988395,0.9971596265818228,0.9966488622012484
50000,DEV,DEV,0.01,3,0.9484666666666668,0.0001527525231651,0.0098999999999999,0.0006244997998398,0.989670144142802,0.9971596265818228,0.9966488622012484
50000,DEV,DEV,0.02,3,0.9689666666666668,0.0005773502691895,0.0193333333333333,0.0005507570547286,0.9804381623257796,0.9971596265818228,0.9966488622012484
50000,FINAL,DOMAIN_OOD_EXACT,0.0001,3,0.2185121269280678,0.0110025934366539,0.0001781405366887,2.804986003932105e-05,0.999549728962335,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_OOD_EXACT,0.0005,3,0.3434959621498931,0.0075350372834598,0.0009392864661775,0.0001542742302163,0.9984978725198648,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_OOD_EXACT,0.001,3,0.4854383218953592,0.0189843528818573,0.0020405188747995,0.0001751713198009,0.9976932453337136,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_OOD_EXACT,0.0025,3,0.6449768787931488,0.0205077915991212,0.0057166917682877,0.0003472409535764,0.9951452355627216,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_OOD_EXACT,0.005,3,0.7398072712516667,0.010257045633031,0.0117167889358531,0.0004737437845571,0.9913554674680926,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_OOD_EXACT,0.01,3,0.8095900612254908,0.0082648751605876,0.0226643346450954,0.0002226388619227,0.9848151941428064,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_OOD_EXACT,0.02,3,0.8747709060748351,0.0087691211098464,0.043093815284458,0.0006887939988708,0.973587489619662,0.9870842518161874,0.9652957668404536
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,3,0.2244597036501626,0.0108287883989199,0.0001547735418702,2.821848823020533e-05,0.9995908376425856,0.9860489716986284,0.961944792717247
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,3,0.3449993976629321,0.0080189263916489,0.0008716194200064,0.000155201685266,0.9985093978699504,0.9860489716986284,0.961944792717247
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,3,0.4906734128418262,0.0199030291916309,0.0019468882372107,0.0001627157409207,0.9976610656588588,0.9860489716986284,0.961944792717247
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,3,0.6491025177689435,0.0214616478279194,0.0054333659172368,0.0003493284725055,0.9950759431252496,0.9860489716986284,0.961944792717247
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3,0.7407300325262017,0.0107387730989031,0.0113473444118605,0.0004765918043763,0.9910217010802228,0.9860489716986284,0.961944792717247
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,3,0.8070593904348874,0.0099471588358948,0.022238514173998,0.0002239773066938,0.983958768720555,0.9860489716986284,0.961944792717247
50000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,3,0.8718082158776052,0.0094543968204441,0.042269468882372,0.0006653821393503,0.972119142837772,0.9860489716986284,0.961944792717247
50000,FINAL,LATE_TEST_Q4,0.0001,3,0.2331431836239142,0.01205103786752,0.000176460208223,6.112760923128388e-05,0.9998069975748812,0.9944293898487416,0.9843246688796616
50000,FINAL,LATE_TEST_Q4,0.0005,3,0.3514377282019693,0.0084039062772394,0.0006352567496029,0.0001058761249338,0.9995431590407236,0.9944293898487416,0.9843246688796616
50000,FINAL,LATE_TEST_Q4,0.001,3,0.4890775507289072,0.0115394208958231,0.0017293100405858,0.0002664490712995,0.9991080104146448,0.9944293898487416,0.9843246688796616
50000,FINAL,LATE_TEST_Q4,0.0025,3,0.6334217127757394,0.0154470538131038,0.0049408858302452,0.0002664490712994,0.9980310433121105,0.9944293898487416,0.9843246688796616
50000,FINAL,LATE_TEST_Q4,0.005,3,0.7144451288643688,0.0105752025582233,0.0098464796188459,0.0005293806246691,0.996527259659108,0.9944293898487416,0.9843246688796616
50000,FINAL,LATE_TEST_Q4,0.01,3,0.7832918217770516,0.0087129449174457,0.0184577377801305,0.0005003510456593,0.9940730391248496,0.9944293898487416,0.9843246688796616
50000,FINAL,LATE_TEST_Q4,0.02,3,0.8532365623075068,0.0090664486329729,0.0335274395623786,0.000340344124263,0.9901578701845112,0.9944293898487416,0.9843246688796616
50000,FINAL,OFFICIAL_TEST,0.0001,3,0.2180902777777777,0.0108512091891794,8.035649061290087e-05,1.2652865859952358e-05,0.999560865054182,0.983550372203934,0.958584848233157
50000,FINAL,OFFICIAL_TEST,0.0005,3,0.3430381944444444,0.0074864054731893,0.0005369274600043,8.272884544454931e-05,0.9981437544696382,0.983550372203934,0.958584848233157
50000,FINAL,OFFICIAL_TEST,0.001,3,0.4845052083333332,0.0187193262191616,0.0012272627657242,7.670392285775003e-05,0.997000787790152,0.983550372203934,0.958584848233157
50000,FINAL,OFFICIAL_TEST,0.0025,3,0.6434678819444445,0.0201400192937359,0.0031996493534954,0.000172213824737,0.9941283227714756,0.983550372203934,0.958584848233157
50000,FINAL,OFFICIAL_TEST,0.005,3,0.7378472222222222,0.0104087887962531,0.0063006793776024,0.0002921825909702,0.989957933629331,0.983550372203934,0.958584848233157
50000,FINAL,OFFICIAL_TEST,0.01,3,0.8079079861111111,0.0080206888909703,0.0120023376433632,0.0001119260241511,0.9826513897958448,0.983550372203934,0.958584848233157
50000,FINAL,OFFICIAL_TEST,0.02,3,0.8733420138888889,0.0084436297553514,0.0231207538899846,0.0003267160095523,0.9695014785804678,0.983550372203934,0.958584848233157
50000,FINAL,TEMPLATE_OOD_EXACT,0.0001,3,0.2235821653176908,0.0106911907182602,7.013269844785264e-05,1.2786673366693438e-05,0.999599296553804,0.9823597224180536,0.9547010149963172
50000,FINAL,TEMPLATE_OOD_EXACT,0.0005,3,0.3442567472291942,0.0079317051618245,0.0004872376944797,8.360372554424287e-05,0.9982011468145996,0.9823597224180536,0.9547010149963172
50000,FINAL,TEMPLATE_OOD_EXACT,0.001,3,0.4893021987835715,0.0197400636138737,0.0011701087056825,7.204924532030082e-05,0.9969656541055194,0.9823597224180536,0.9547010149963172
50000,FINAL,TEMPLATE_OOD_EXACT,0.0025,3,0.6473908833676453,0.0211082332331931,0.0030083236439473,0.0001860669680324,0.9941210212404952,0.9823597224180536,0.9547010149963172
50000,FINAL,TEMPLATE_OOD_EXACT,0.005,3,0.738909726726642,0.0108912078340475,0.0060646328184116,0.0002996695420304,0.98966039223042,0.9823597224180536,0.9547010149963172
50000,FINAL,TEMPLATE_OOD_EXACT,0.01,3,0.8055218703291125,0.009746912063206,0.0117490725873428,0.0001067897764353,0.9817633020951816,0.9823597224180536,0.9547010149963172
50000,FINAL,TEMPLATE_OOD_EXACT,0.02,3,0.8703620143452063,0.0091732383591274,0.0226823911558975,0.0003274362221899,0.9678811387472728,0.9823597224180536,0.9547010149963172
100000,DEV,DEV,0.0001,3,0.6646333333333333,0.0050023327891428,3.3333333333333335e-05,5.773502691896258e-05,0.9999495102494192,0.9976763135839498,0.9974218968544554
100000,DEV,DEV,0.0005,3,0.7868666666666666,0.0033501243758005,0.0003333333333333,0.0001154700538379,0.999576638211888,0.9976763135839498,0.9974218968544554
100000,DEV,DEV,0.001,3,0.8529,0.0042579337712087,0.0008666666666666,5.7735026918962544e-05,0.9989850640908468,0.9976763135839498,0.9974218968544554
100000,DEV,DEV,0.0025,3,0.9040666666666668,0.0032532035493238,0.0025333333333333,0.0001527525231651,0.997205946613866,0.9976763135839498,0.9974218968544554
100000,DEV,DEV,0.005,3,0.9341,0.000556776436283,0.0045,0.0001,0.995205646810185,0.9976763135839498,0.9974218968544554
100000,DEV,DEV,0.01,3,0.9551666666666666,0.0017616280348965,0.0085666666666666,0.0006429100507328,0.991112022141036,0.9976763135839498,0.9974218968544554
100000,DEV,DEV,0.02,3,0.9739666666666666,0.0005507570547286,0.0201,0.0006999999999999,0.9797805196260472,0.9976763135839498,0.9974218968544554
100000,FINAL,DOMAIN_OOD_EXACT,0.0001,3,0.2546498820528599,0.0102338135873363,0.0002348216165443,1.4024930019689397e-05,0.9994926971864438,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_OOD_EXACT,0.0005,3,0.4121906953307201,0.0012386041139391,0.0011741080827219,2.8049860039321104e-05,0.9984337203925798,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_OOD_EXACT,0.001,3,0.5469313676963073,0.0159878597309062,0.0030202918265882,0.0002815485052504,0.9969689904365748,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_OOD_EXACT,0.0025,3,0.6818414915296561,0.006143668921478,0.0066316863430986,0.0004057545811711,0.9946732248435106,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_OOD_EXACT,0.005,3,0.7587546208969332,0.003256219943581,0.0120487781178642,0.0001928109102947,0.9913302784507756,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_OOD_EXACT,0.01,3,0.8224549950279373,0.0055718652726102,0.0225590697825065,0.0006247000444375,0.9851207537465289,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_OOD_EXACT,0.02,3,0.8836760266306359,0.0052251764502729,0.0442436314758133,0.0006079447228196,0.9731667338902924,0.988100330580458,0.9688922078120232
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,3,0.2611540778219491,0.0101143292567051,0.0002117953730856,1.410924411513152e-05,0.9995208417741166,0.9870724221307912,0.9653527089806434
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,3,0.4147114805445127,0.0014904034441902,0.0011322906484196,2.8218488230205396e-05,0.9983874205554316,0.9870724221307912,0.9653527089806434
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,3,0.5511914227201542,0.0166472234135633,0.0028510915607689,0.0002322674719677,0.9969494513348436,0.9870724221307912,0.9653527089806434
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,3,0.6825539091675702,0.0059058448868238,0.0063538611925707,0.0004081938682426,0.9945246062883404,0.9870724221307912,0.9653527089806434
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3,0.7562462353933261,0.0032187558357553,0.0116731834473769,0.0002135116067461,0.9909512309792344,0.9870724221307912,0.9653527089806434
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,3,0.8196506445006625,0.0057610071563285,0.0221000325839035,0.0006145219684764,0.9843022175446606,0.9870724221307912,0.9653527089806434
100000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,3,0.8793687507529214,0.0048826998693222,0.0434750733137829,0.0005865102639296,0.9715855210531128,0.9870724221307912,0.9653527089806434
100000,FINAL,LATE_TEST_Q4,0.0001,3,0.2732442397136148,0.0109075424676623,0.000176460208223,6.112760923128387e-05,0.9998359612718036,0.9948796464483792,0.9859405558538438
100000,FINAL,LATE_TEST_Q4,0.0005,3,0.4219270289331083,0.0086856952763069,0.0007058408328921,0.0002203987294299,0.99957800045889,0.9948796464483792,0.9859405558538438
100000,FINAL,LATE_TEST_Q4,0.001,3,0.5402662095931867,0.0104006975220469,0.0022939827068995,0.0004008405396718,0.9989275412632166,0.9948796464483792,0.9859405558538438
100000,FINAL,LATE_TEST_Q4,0.0025,3,0.6612299918762331,0.0022810566495613,0.0059643550379388,0.0002203987294299,0.997723714565062,0.9948796464483792,0.9859405558538438
100000,FINAL,LATE_TEST_Q4,0.005,3,0.7400840943785317,0.0006315019750154,0.0107993647432503,0.0003667656553878,0.9963225292077934,0.9948796464483792,0.9859405558538438
100000,FINAL,LATE_TEST_Q4,0.01,3,0.8043689797084371,0.0054044766474427,0.0203635080289394,0.0007946589200069,0.9936376568619104,0.9948796464483792,0.9859405558538438
100000,FINAL,LATE_TEST_Q4,0.02,3,0.8657168108412115,0.0059911932056394,0.0370213516851949,0.0005328981425989,0.9892976516398164,0.9948796464483792,0.9859405558538438
100000,FINAL,OFFICIAL_TEST,0.0001,3,0.2548567708333333,0.0103177349533772,0.0001059244648987,6.3264329299439975e-06,0.9995066239337388,0.9851564815352828,0.9635508388074836
100000,FINAL,OFFICIAL_TEST,0.0005,3,0.4126345486111111,0.0010951700024863,0.0005332748922491,1.6738168218853446e-05,0.9984665740050775,0.9851564815352828,0.9635508388074836
100000,FINAL,OFFICIAL_TEST,0.001,3,0.5471527777777778,0.0157706123760987,0.0014610271020527,0.0001535382391481,0.9968379451375826,0.9851564815352828,0.9635508388074836
100000,FINAL,OFFICIAL_TEST,0.0025,3,0.6812369791666667,0.0063962781256506,0.0033895828767623,0.0002343343550638,0.994123613153572,0.9851564815352828,0.9635508388074836
100000,FINAL,OFFICIAL_TEST,0.005,3,0.7581510416666667,0.0033405733953632,0.0062531959967856,7.926997740601722e-05,0.9902939535033868,0.9851564815352828,0.9635508388074836
100000,FINAL,OFFICIAL_TEST,0.01,3,0.8221050347222222,0.0056596506604414,0.0119000657462195,0.0003316402794306,0.983091955547096,0.9851564815352828,0.9635508388074836
100000,FINAL,OFFICIAL_TEST,0.02,3,0.8831380208333334,0.0051767925178211,0.0237270801373365,0.0002959256205789,0.9690620162383726,0.9851564815352828,0.9635508388074836
100000,FINAL,TEMPLATE_OOD_EXACT,0.0001,3,0.260629647386183,0.0101700379197118,9.597106103390362e-05,6.393336683346717e-06,0.999531671981752,0.9839738126568244,0.9594046567447432
100000,FINAL,TEMPLATE_OOD_EXACT,0.0005,3,0.4146056008347669,0.0013504407787938,0.0005167672517209,1.691517891206312e-05,0.9984152594723024,0.9839738126568244,0.9594046567447432
100000,FINAL,TEMPLATE_OOD_EXACT,0.001,3,0.5510542692499318,0.0164023272347169,0.0013915803849915,0.000133036718461,0.9967945333823306,0.9839738126568244,0.9594046567447432
100000,FINAL,TEMPLATE_OOD_EXACT,0.0025,3,0.681989527811463,0.0061981337452448,0.0032039569606703,0.0002368125047685,0.99405482390049,0.9839738126568244,0.9594046567447432
100000,FINAL,TEMPLATE_OOD_EXACT,0.005,3,0.7559011816464086,0.0033645093614996,0.0060203384825498,9.018911262105257e-05,0.9899597741809792,0.9839738126568244,0.9594046567447432
100000,FINAL,TEMPLATE_OOD_EXACT,0.01,3,0.8194957556614683,0.005872078591095,0.011630954358378,0.0003227210452636,0.98224982409289,0.9839738126568244,0.9594046567447432
100000,FINAL,TEMPLATE_OOD_EXACT,0.02,3,0.878794288238999,0.0048297495652231,0.023284055884687,0.0002832616140553,0.9673624336467648,0.9839738126568244,0.9594046567447432
200000,DEV,DEV,0.0001,3,0.7183,0.0033286633954185,0.0,0.0,1.0,0.9980218404428874,0.9981595946756294
200000,DEV,DEV,0.0005,3,0.8353333333333334,0.0048263167460636,0.0004333333333333,0.0001154700538379,0.999482025214761,0.9980218404428874,0.9981595946756294
200000,DEV,DEV,0.001,3,0.8742666666666666,0.0043821608064211,0.0011,9.999999999999992e-05,0.99874300203399,0.9980218404428874,0.9981595946756294
200000,DEV,DEV,0.0025,3,0.9156666666666666,0.002150193789716,0.002,0.0002,0.9978207480703758,0.9980218404428874,0.9981595946756294
200000,DEV,DEV,0.005,3,0.9419,0.0010148891565092,0.0045,0.0002999999999999,0.995245423614208,0.9980218404428874,0.9981595946756294
200000,DEV,DEV,0.01,3,0.9625333333333334,0.0007023769168568,0.0088333333333333,0.0003055050463303,0.9909063823310462,0.9980218404428874,0.9981595946756294
200000,DEV,DEV,0.02,3,0.9775333333333333,0.0004509249752823,0.0188666666666666,0.0007094598884597,0.9810656984055642,0.9980218404428874,0.9981595946756294
200000,FINAL,DOMAIN_OOD_EXACT,0.0001,3,0.3233223189879288,0.0091558376036091,0.0003886702618665,4.207479005901044e-05,0.9993367418775576,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_OOD_EXACT,0.0005,3,0.5152840764672044,0.0244827398476841,0.0015870702359552,0.0001011352086414,0.9983056980547534,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_OOD_EXACT,0.001,3,0.6033676249593093,0.0014173048422207,0.0030688756093215,0.0001198290546158,0.9972068825274364,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_OOD_EXACT,0.0025,3,0.708324972241174,0.0032389899794397,0.0065831025603653,0.0002226388619227,0.9949081940443758,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_OOD_EXACT,0.005,3,0.7721546645975751,0.0029613611404772,0.0124698375682197,0.0003225733904523,0.9911852448774928,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_OOD_EXACT,0.01,3,0.8395160822820653,0.004213084344695,0.0238303454306951,0.0003034056259242,0.9846087048951242,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_OOD_EXACT,0.02,3,0.8917561860933856,0.004400472378805,0.0439278368880467,0.0004718716832445,0.9735887684531486,0.9889975375463748,0.9713052925358814
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,3,0.3282785206601614,0.0105126422518248,0.0003665689149559,4.232773234527916e-05,0.9993378554451894,0.9880197708206884,0.9678830859913368
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,3,0.520115648717022,0.0259442470337457,0.0015151515151514,0.0001119886533469,0.9982791434149324,0.9880197708206884,0.9678830859913368
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,3,0.6089483194795807,0.0005787854345982,0.0029651352231997,0.0001410924411509,0.9971279338963044,0.9880197708206884,0.9678830859913368
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,3,0.7108830261414288,0.0048258734651604,0.0064027370478982,0.0002239773066938,0.9947009833158276,0.9880197708206884,0.9678830859913368
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3,0.7710155402963498,0.003357642716794,0.0121700879765395,0.0003176930596285,0.9907497568992656,0.9880197708206884,0.9678830859913368
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,3,0.8362028671244429,0.0044545011874602,0.0233952427500814,0.0003094398812841,0.9837197408261132,0.9880197708206884,0.9678830859913368
200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,3,0.8873340561378148,0.0047410758334646,0.0432225480612577,0.0004778432510935,0.9719927750812276,0.9880197708206884,0.9678830859913368
200000,FINAL,LATE_TEST_Q4,0.0001,3,0.3441709740485819,0.0116730207592497,0.000176460208223,6.112760923128388e-05,0.9998699677283244,0.9950971253534772,0.9864054408590324
200000,FINAL,LATE_TEST_Q4,0.0005,3,0.5144308453181213,0.0246291352090892,0.0010940532909828,0.0002664490712994,0.9994645252368478,0.9950971253534772,0.9864054408590324
200000,FINAL,LATE_TEST_Q4,0.001,3,0.5892677004383263,0.0019055163804654,0.0023645667901887,0.000340344124263,0.9989862925325964,0.9950971253534772,0.9864054408590324
200000,FINAL,LATE_TEST_Q4,0.0025,3,0.6834498335074141,0.0041220545692627,0.0060702311628727,0.0004774218901877,0.9977587895583244,0.9950971253534772,0.9864054408590324
200000,FINAL,LATE_TEST_Q4,0.005,3,0.7452975887588491,0.0036582530311761,0.0121757543673901,0.000635256749603,0.9958852163711126,0.9950971253534772,0.9864054408590324
200000,FINAL,LATE_TEST_Q4,0.01,3,0.814867386200309,0.0047100944669252,0.0215987294865007,0.0004235044997353,0.9933402567319244,0.9950971253534772,0.9864054408590324
200000,FINAL,LATE_TEST_Q4,0.02,3,0.8697876215217333,0.0067455207350899,0.0370919357684841,0.0006020371310828,0.9893283348815544,0.9950971253534772,0.9864054408590324
200000,FINAL,OFFICIAL_TEST,0.0001,3,0.3239322916666666,0.0085287054705293,0.0001753232522463,1.8979298789936205e-05,0.9993557866599398,0.9863710596571196,0.9667406466132356
200000,FINAL,OFFICIAL_TEST,0.0005,3,0.5155685763888889,0.024133254298484,0.0007487763898019,5.1784085319410144e-05,0.9982779553490332,0.9863710596571196,0.9667406466132356
200000,FINAL,OFFICIAL_TEST,0.001,3,0.6036241319444444,0.0017895634255457,0.001497552779604,6.95907622297083e-05,0.9970607741764608,0.9863710596571196,0.9667406466132356
200000,FINAL,OFFICIAL_TEST,0.0025,3,0.7081467013888889,0.0030450196155218,0.003298268682884,0.0001079208612951,0.99449627466393,0.9863710596571196,0.9667406466132356
200000,FINAL,OFFICIAL_TEST,0.005,3,0.7720312500000001,0.0029388167944728,0.0063664255971947,0.0001823725287868,0.9902967346192773,0.9863710596571196,0.9667406466132356
200000,FINAL,OFFICIAL_TEST,0.01,3,0.8393012152777778,0.003947381825762,0.0122726276572429,0.0001763475448107,0.9829217154832952,0.9863710596571196,0.9667406466132356
200000,FINAL,OFFICIAL_TEST,0.02,3,0.8912760416666666,0.0042481254482676,0.023380086200599,0.0001495769978043,0.9697709724810654,0.9863710596571196,0.9667406466132356
200000,FINAL,TEMPLATE_OOD_EXACT,0.0001,3,0.3280596369515966,0.0098091494966797,0.0001661037594817,1.918001005001057e-05,0.9993538608487178,0.985228569768711,0.9628896202083124
200000,FINAL,TEMPLATE_OOD_EXACT,0.0005,3,0.5200419263562612,0.0256249551934084,0.0007197829577542,5.859589858954636e-05,0.9982420029778196,0.985228569768711,0.9628896202083124
200000,FINAL,TEMPLATE_OOD_EXACT,0.001,3,0.6089333220526995,0.0009548364224388,0.0014580218887842,8.010827903292739e-05,0.9969604342302896,0.985228569768711,0.9628896202083124
200000,FINAL,TEMPLATE_OOD_EXACT,0.0025,3,0.7107551444391175,0.0046586921346022,0.0032113393499805,0.0001090621538319,0.9942801773855204,0.985228569768711,0.9628896202083124
200000,FINAL,TEMPLATE_OOD_EXACT,0.005,3,0.7711958412062758,0.0033000172703208,0.0062344277725485,0.0001843011680094,0.9898115851452608,0.985228569768711,0.9628896202083124
200000,FINAL,TEMPLATE_OOD_EXACT,0.01,3,0.8362004944677891,0.004235530059779,0.0120296033811342,0.0001695138697112,0.9820113285049796,0.985228569768711,0.9628896202083124
200000,FINAL,TEMPLATE_OOD_EXACT,0.02,3,0.8868364402079397,0.0046383105951671,0.022962921949689,0.0001474631109789,0.9680807569534632,0.985228569768711,0.9628896202083124
