system,rep,budget,use_dom,mode,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
DUAL_RUT_200000,RUT,200000,False,url,OFFICIAL_TEST,0.02,-0.9941406249999999,0.9581640625,0.023602892833662063,0.9715609775418862,0.9648160166774835,73587,2154,89106,3213,23.602892833662064,0.022627651850511833,0.024608573562869426,0.9936908777093497,0.993772142835945,0.9952054597287413,0.0036489151873767257,0.016096866096866096
DUAL_RUT_200000,RUT,200000,False,url,DOMAIN_OOD_EXACT,0.02,-0.9941406249999999,0.9611911546333828,0.044794247680124376,0.9749776101175129,0.9680352992690895,71850,1844,39322,2901,44.79424768012438,0.042816072475481554,0.04683694464764999,0.995345534754449,0.9909903521028135,0.996548710580498,0.005660010688432201,0.026453869698294708
DUAL_RUT_200000,RUT,200000,False,url,TEMPLATE_OOD_EXACT,0.02,-0.9941406249999999,0.9595307256267802,0.023597807430374842,0.969634791034355,0.9645562981495,68048,2131,88174,2870,23.597807430374843,0.022617579185857103,0.02460879885801651,0.9934186812007216,0.9938086288695921,0.9952755168865188,0.003355295941531477,0.014705719506118155
DUAL_RUT_200000,RUT,200000,False,url,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-0.9941406249999999,0.9627322009396458,0.044501466275659825,0.9733841971411032,0.9680288968188789,66597,1821,39099,2578,44.50146627565982,0.042523689894859315,0.04654419721231111,0.9951910353448662,0.9912237728132957,0.9964323424951205,0.005449657869012707,0.023435972629521018
DUAL_RUT_200000,RUT,200000,False,url,LATE_TEST_Q4,0.02,-0.9941406249999999,0.9638715552103698,0.032186341979883536,0.9916239598831763,0.9775508263957736,35990,304,9141,1349,32.18634197988354,0.02871888147896805,0.03594608034404738,0.9981755181992025,0.9931199049028863,0.9977734235838974,0.007940709370037057,0.017151932239280042
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.0001,5.113281250000001,0.104765625,3.287310979618672e-05,0.9996272828922848,0.18965456281158294,8046,3,91257,68754,0.03287310979618672,6.779276847730352e-06,9.606614118974933e-05,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.0001,5.113281250000001,0.10644673649850839,7.287567409998542e-05,0.9996231155778894,0.19240487964116018,7957,3,41163,66794,0.07287567409998542,1.5028968153107236e-05,0.00021295872686057568,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
DUAL_RUT_200000,RUT,200000,False,text,TEMPLATE_OOD_EXACT,0.0001,5.113281250000001,0.10596745537099185,3.3220751896351256e-05,0.9996009577015164,0.19162119434953337,7515,3,90302,63403,0.03322075189635126,6.850970097340919e-06,9.708203438796226e-05,0.9392439698958263,0.9477842246130058,0.8423142370958593,0.1323736227229943,0.27914290460107416
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,5.113281250000001,0.10755330683050235,7.331378299120235e-05,0.9995969367190649,0.19421023780312718,7440,3,40917,61735,0.07331378299120235,1.511931977993591e-05,0.00021423888705116096,0.9594034752248388,0.9340580626437617,0.895781494958793,0.1770772238514174,0.34384164222873903
DUAL_RUT_200000,RUT,200000,False,text,LATE_TEST_Q4,0.0001,5.113281250000001,0.10107394413347974,0.00010587612493382742,0.9997350993377483,0.18358709928491512,3774,1,9444,33565,0.10587612493382742,2.6805478085206315e-06,0.0005897612665539468,0.9827908890797004,0.9452263170577796,0.9611919810106672,0.14367390153520382,0.19661196400211753
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.0005,4.980468750000001,0.2020703125,0.0006245890861275476,0.9963405238828967,0.3359963626916082,15519,57,91203,61281,0.6245890861275476,0.0004730909310309861,0.0008091528929677143,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.0005,4.980468750000001,0.19877994943211463,0.0009959675460331342,0.997248322147651,0.3314854268217867,14859,41,41125,59892,0.9959675460331342,0.0007148153629600982,0.0013509024625372665,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
DUAL_RUT_200000,RUT,200000,False,text,TEMPLATE_OOD_EXACT,0.0005,4.980468750000001,0.20283989960235765,0.0005647527822379713,0.9964671654197839,0.3370668041333739,14385,51,90254,56533,0.5647527822379713,0.0004205235479942299,0.0007424795960612595,0.9392439698958263,0.9477842246130058,0.8423142370958593,0.1323736227229943,0.27914290460107416
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,4.980468750000001,0.2007228044813878,0.0009530791788856305,0.9971990807239299,0.3341797133539513,13885,39,40881,55290,0.9530791788856305,0.000677817518189724,0.0013026627043284588,0.9594034752248388,0.9340580626437617,0.895781494958793,0.1770772238514174,0.34384164222873903
DUAL_RUT_200000,RUT,200000,False,text,LATE_TEST_Q4,0.0005,4.980468750000001,0.19202442486408314,0.002541026998411858,0.9966638865721434,0.3220083982664541,7170,24,9421,30169,2.541026998411858,0.001628741543235621,0.0037785025335086856,0.9827908890797004,0.9452263170577796,0.9611919810106672,0.14367390153520382,0.19661196400211753
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.001,4.890625000000001,0.23015625,0.0010738549200087662,0.9944863283447732,0.37380252500687294,17676,98,91162,59124,1.0738549200087661,0.0008718906566009401,0.0013085315009934884,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.001,4.890625000000001,0.2246391352624045,0.001773308069766312,0.9956715090423955,0.36657352427523576,16792,73,41093,57959,1.773308069766312,0.001390240116587652,0.0022291597563005713,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
DUAL_RUT_200000,RUT,200000,False,text,TEMPLATE_OOD_EXACT,0.001,4.890625000000001,0.23064666234242365,0.0009966225568905375,0.9945278774244543,0.374452011675156,16357,90,90215,54561,0.9966225568905376,0.0008014760384986363,0.0012248784068639143,0.9392439698958263,0.9477842246130058,0.8423142370958593,0.1323736227229943,0.27914290460107416
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_TEMPLATE_OOD_EXACT,0.001,4.890625000000001,0.22631008312251535,0.001686217008797654,0.9956118036123124,0.36879115183924427,15655,69,40851,53520,1.686217008797654,0.0013122070743849161,0.0021335376174390387,0.9594034752248388,0.9340580626437617,0.895781494958793,0.1770772238514174,0.34384164222873903
DUAL_RUT_200000,RUT,200000,False,text,LATE_TEST_Q4,0.001,4.890625000000001,0.2145477918530223,0.0037056643726839597,0.9956500124285359,0.3530241269141787,8011,35,9410,29328,3.7056643726839598,0.0025824473700400354,0.005149949290670688,0.9827908890797004,0.9452263170577796,0.9611919810106672,0.14367390153520382,0.19661196400211753
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.0025,4.578125000000001,0.321796875,0.002892833662064431,0.9894306990151334,0.4856452278488475,24714,264,90996,52086,2.8928336620644313,0.002554788843015191,0.003263061416609146,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.0025,4.578125000000001,0.315567684713248,0.004809794490599038,0.9916761256148316,0.4787797600925531,23589,198,40968,51162,4.809794490599038,0.004164438753088928,0.0055264411270156645,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
DUAL_RUT_200000,RUT,200000,False,text,TEMPLATE_OOD_EXACT,0.0025,4.578125000000001,0.3202148960771595,0.002757322407397154,0.9891541075006534,0.48380842813924746,22709,249,90056,48209,2.757322407397154,0.0024258370955948403,0.0031213591741689386,0.9392439698958263,0.9477842246130058,0.8423142370958593,0.1323736227229943,0.27914290460107416
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.578125000000001,0.3150704734369353,0.004618768328445748,0.9914028384279476,0.4781754955626981,21795,189,40731,47380,4.618768328445747,0.003984948053079577,0.005324374453134371,0.9594034752248388,0.9340580626437617,0.895781494958793,0.1770772238514174,0.34384164222873903
DUAL_RUT_200000,RUT,200000,False,text,LATE_TEST_Q4,0.0025,4.578125000000001,0.2942499799137631,0.008999470619375331,0.9923229768786127,0.4539051042118527,10987,85,9360,26352,8.999470619375332,0.007194603899073255,0.011116124307028949,0.9827908890797004,0.9452263170577796,0.9611919810106672,0.14367390153520382,0.19661196400211753
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.005,4.023437500000001,0.3863802083333333,0.006399298706991015,0.9806993191883139,0.5543537148087951,29674,584,90676,47126,6.399298706991015,0.005892214227584728,0.0069381291436619785,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.005,4.023437500000001,0.3798477612339634,0.010591264635864548,0.9848768643773846,0.5482472654251261,28394,436,40730,46357,10.591264635864547,0.009624884531983674,0.011627575124248082,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
DUAL_RUT_200000,RUT,200000,False,text,TEMPLATE_OOD_EXACT,0.005,4.023437500000001,0.3795933331453228,0.006256574940479486,0.979443332726942,0.5471377905145168,26920,565,89740,43998,6.256574940479486,0.005752671798180236,0.006792576326537907,0.9392439698958263,0.9477842246130058,0.8423142370958593,0.1323736227229943,0.27914290460107416
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_TEMPLATE_OOD_EXACT,0.005,4.023437500000001,0.37384893386338997,0.010361681329423266,0.9838691268784477,0.5418185627487953,25861,424,40496,43314,10.361681329423266,0.009403182157896582,0.011390579778906193,0.9594034752248388,0.9340580626437617,0.895781494958793,0.1770772238514174,0.34384164222873903
DUAL_RUT_200000,RUT,200000,False,text,LATE_TEST_Q4,0.005,4.023437500000001,0.3588740994670452,0.015352038115404976,0.9892949427833149,0.526688153447056,13400,145,9300,23939,15.352038115404977,0.012969898166548465,0.01803946996754468,0.9827908890797004,0.9452263170577796,0.9611919810106672,0.14367390153520382,0.19661196400211753
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.01,3.1386718750000004,0.5619401041666666,0.012305500767039228,0.9746386630532972,0.7128675256029071,43157,1123,90137,33643,12.305500767039227,0.011600287524220295,0.013041961065053695,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.01,3.1386718750000004,0.557959090848283,0.020478064422095904,0.9801884797067049,0.711121720004774,41708,843,40323,33043,20.478064422095905,0.019131681488429954,0.021892664102642165,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
DUAL_RUT_200000,RUT,200000,False,text,TEMPLATE_OOD_EXACT,0.01,3.1386718750000004,0.549620688682704,0.012147721610099109,0.9726263256394261,0.7023505986864036,38978,1097,89208,31940,12.147721610099108,0.011443415787152444,0.012883618831956328,0.9392439698958263,0.9477842246130058,0.8423142370958593,0.1323736227229943,0.27914290460107416
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_TEMPLATE_OOD_EXACT,0.01,3.1386718750000004,0.5463534513913987,0.02018572825024438,0.978612118073537,0.7012199081590056,37794,826,40094,31381,20.18572825024438,0.018845018477235184,0.02159511467821577,0.9594034752248388,0.9340580626437617,0.895781494958793,0.1770772238514174,0.34384164222873903
DUAL_RUT_200000,RUT,200000,False,text,LATE_TEST_Q4,0.01,3.1386718750000004,0.5948472106912344,0.02869242985706723,0.9879459122853839,0.7425820364086191,22211,271,9174,15128,28.692429857067232,0.025418750451683524,0.03226089028308644,0.9827908890797004,0.9452263170577796,0.9611919810106672,0.14367390153520382,0.19661196400211753
DUAL_RUT_200000,RUT,200000,False,text,OFFICIAL_TEST,0.02,1.7617187500000002,0.6350390625,0.023208415516107823,0.9583800035371102,0.7639029203768531,48771,2118,89142,28029,23.208415516107824,0.022241255249617377,0.02420604256652587,0.9431459666674453,0.9489507108096602,0.8539532472661746,0.1296625027394258,0.27286872671488055
DUAL_RUT_200000,RUT,200000,False,text,DOMAIN_OOD_EXACT,0.02,1.7617187500000002,0.63183101229415,0.03755526405285915,0.9683040839757258,0.7646911201599651,47230,1546,39620,27521,37.55526405285915,0.035739251411571894,0.039436870365431156,0.9626976434324943,0.9360064617594431,0.9056362486033895,0.17028615848029927,0.33617548462323277
