run,rep,parent_system,parent_label_budget,nominal_review_rate_dev,scenario,realized_review_rate,cascade_error_rate,reviewed_error_rate,error_enrichment_factor,error_capture_rate,cascade_escalation_rate,oracle_review_tpr_upper_bound,oracle_review_fpr_lower_bound
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_OOD_EXACT,0.04874177213005858,0.03703511995652061,0.03752212389380531,1.0131497869550967,0.04938271604938271,0.3005771370894692,0.9534320611095504,0.014575134819997084
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,TEMPLATE_OOD_EXACT,0.03461664898928813,0.027229365537175216,0.03744848593442036,1.3752977785432923,0.04760820045558087,0.21792796313181123,0.9508869398460194,0.007729361607884392
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_TEMPLATE_OOD_EXACT,0.04881238930014987,0.03577819156183296,0.03833271306289542,1.0713988435286803,0.0522975374460523,0.29314682773967937,0.9545355981207083,0.01436950146627566
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,LATE_TEST_Q4,0.09291638166894665,0.039607558139534885,0.03151598803772717,0.7957064135763777,0.07393416082029142,0.3420827633378933,0.9573903961005918,0.013234515616728428
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,OFFICIAL_TEST,0.05837796025229085,0.028329168154230634,0.04596881051880542,1.6226671488742783,0.09472799831968073,0.22632393192907296,0.952578125,0.007319745781284243
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_OOD_EXACT,0.08015217785139367,0.03703511995652061,0.0472500269077602,1.2758167642829814,0.10225949219659912,0.3005771370894692,0.9559604553785234,0.013652042948063936
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,TEMPLATE_OOD_EXACT,0.05584811100153204,0.027229365537175216,0.047534429142603286,1.7457046172341526,0.09749430523917996,0.21792796313181123,0.9533827801122423,0.007264271081335474
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_TEMPLATE_OOD_EXACT,0.07740587674281303,0.03577819156183296,0.048932175545646564,1.367653685376481,0.10586443259710586,0.29314682773967937,0.95703650162631,0.013440860215053764
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,LATE_TEST_Q4,0.12903984268125854,0.039607558139534885,0.04091436143780023,1.0329937860259286,0.1332973556395035,0.3420827633378933,0.9600149977235598,0.011964002117522498
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,OFFICIAL_TEST,0.10881827918600499,0.028329168154230634,0.05670384951881015,2.001606584778667,0.21781138416299098,0.22632393192907296,0.9589322916666667,0.006245890861275477
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_OOD_EXACT,0.1434647204465264,0.03703511995652061,0.059110042092603725,1.5960537501160834,0.22897740507803402,0.3005771370894692,0.9620740859654051,0.011538648399164358
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,TEMPLATE_OOD_EXACT,0.10572933142293593,0.027229365537175216,0.05749149360553796,2.1113783766664342,0.22323462414578588,0.21792796313181123,0.9597845398911419,0.006179059852721333
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_TEMPLATE_OOD_EXACT,0.14059675734592852,0.03577819156183296,0.05995219329414045,1.6756630415634406,0.2355927900482356,0.29314682773967937,0.9631658836284785,0.011314760508308895
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,LATE_TEST_Q4,0.19404069767441862,0.039607558139534885,0.052434456928838954,1.3238497749372917,0.25688073394495414,0.3420827633378933,0.9655855807600632,0.009740603493912123
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,OFFICIAL_TEST,0.01611329287159348,0.028329168154230634,0.10782865583456426,3.8062768115011276,0.06133165301407267,0.22632393192907296,0.9509244791666667,0.007670392285776901
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_OOD_EXACT,0.020540559193215836,0.03703511995652061,0.11381772364552709,3.073237612815878,0.06312601910086187,0.3005771370894692,0.9541410817246592,0.014429383471797114
