run,system,label_budget,allowed_tpr_loss_pp,scenario,escalation_rate,full_path_avoided_rate,delta_tpr_vs_full_pp,delta_fpr_vs_full_pp,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,full_tpr,full_fpr
3,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,DOMAIN_TEMPLATE_OOD_EXACT,0.2788773332122258,0.7211226667877741,-0.974340440910737,0.22727272727272718,0.9536248644741597,0.014051808406647116,0.9913588410327312,0.972125820641482,65967,575,40345,3208,14.051808406647115,0.9633682688832671,0.011779081133919844
3,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,LATE_TEST_Q4,0.327889876880985,0.672110123119015,-0.832909290554118,-0.021175224986765516,0.9557834971477543,0.014505029115934357,0.9961758548499651,0.9755617516811547,35688,137,9308,1651,14.505029115934358,0.9641125900532955,0.014716781365802012
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.25,OFFICIAL_TEST,0.2591157919790551,0.7408842080209449,-0.38411458333332815,0.220249835634451,0.95734375,0.008864781941705018,0.9891165431235117,0.9729708270199097,73524,809,90451,3276,8.864781941705019,0.9611848958333333,0.006662283585360508
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.25,DOMAIN_OOD_EXACT,0.3155533700837668,0.6844466299162332,-0.24079945418790105,0.4761210707865714,0.9600808015946275,0.016761405042996648,0.9904771105621265,0.9750421172762349,71767,690,40476,2984,16.76140504299665,0.9624887961365065,0.012000194335130934
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.25,TEMPLATE_OOD_EXACT,0.25356183671064303,0.746438163289357,-0.4075129022251045,0.2170422457228282,0.9577258241913196,0.008770278500636731,0.9884736290604261,0.9728568359235121,67920,792,89513,2998,8.770278500636731,0.9618009532135706,0.006599856043408449
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.25,DOMAIN_TEMPLATE_OOD_EXACT,0.3128479949134838,0.6871520050865162,-0.25442717744850185,0.4667644183773214,0.9608239971087821,0.016446725317693058,0.9899758705948941,0.9751821176263453,66465,673,40247,2710,16.44672531769306,0.9633682688832671,0.011779081133919844
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.25,LATE_TEST_Q4,0.31993844049247605,0.6800615595075239,-0.14729907067677628,0.1058761249338274,0.9626395993465278,0.015775542615140286,0.9958717756905772,0.978973744416603,35944,149,9296,1395,15.775542615140285,0.9641125900532955,0.014716781365802012
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.5,OFFICIAL_TEST,0.2591157919790551,0.7408842080209449,-0.38411458333332815,0.220249835634451,0.95734375,0.008864781941705018,0.9891165431235117,0.9729708270199097,73524,809,90451,3276,8.864781941705019,0.9611848958333333,0.006662283585360508
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.5,DOMAIN_OOD_EXACT,0.3155533700837668,0.6844466299162332,-0.24079945418790105,0.4761210707865714,0.9600808015946275,0.016761405042996648,0.9904771105621265,0.9750421172762349,71767,690,40476,2984,16.76140504299665,0.9624887961365065,0.012000194335130934
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.5,TEMPLATE_OOD_EXACT,0.25356183671064303,0.746438163289357,-0.4075129022251045,0.2170422457228282,0.9577258241913196,0.008770278500636731,0.9884736290604261,0.9728568359235121,67920,792,89513,2998,8.770278500636731,0.9618009532135706,0.006599856043408449
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.5,DOMAIN_TEMPLATE_OOD_EXACT,0.3128479949134838,0.6871520050865162,-0.25442717744850185,0.4667644183773214,0.9608239971087821,0.016446725317693058,0.9899758705948941,0.9751821176263453,66465,673,40247,2710,16.44672531769306,0.9633682688832671,0.011779081133919844
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.5,LATE_TEST_Q4,0.31993844049247605,0.6800615595075239,-0.14729907067677628,0.1058761249338274,0.9626395993465278,0.015775542615140286,0.9958717756905772,0.978973744416603,35944,149,9296,1395,15.775542615140285,0.9641125900532955,0.014716781365802012
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,1.0,OFFICIAL_TEST,0.17227180768773057,0.8277281923122695,-1.1679687500000036,0.34407188253342097,0.9495052083333333,0.010103002410694718,0.9875142191647256,0.9681367993414938,72922,922,90338,3878,10.103002410694717,0.9611848958333333,0.006662283585360508
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,1.0,DOMAIN_OOD_EXACT,0.2191136761648421,0.7808863238351579,-0.9498200692967251,0.7238983627265219,0.9529905954435393,0.019239177962396152,0.9890044287717447,0.9706635781441614,71237,792,40374,3514,19.239177962396152,0.9624887961365065,0.012000194335130934
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,1.0,TEMPLATE_OOD_EXACT,0.167866867630549,0.832133132369451,-1.168955695310081,0.3443884613255081,0.9501113962604698,0.01004374065666353,0.9867178233045821,0.9680686756941201,67380,907,89398,3538,10.04374065666353,0.9618009532135706,0.006599856043408449
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,1.0,DOMAIN_TEMPLATE_OOD_EXACT,0.21658567600708478,0.7834143239929152,-0.9497650885435527,0.7209188660801564,0.9538706179978316,0.01898826979472141,0.9883614685220413,0.9708097928436912,65984,777,40143,3191,18.988269794721408,0.9633682688832671,0.011779081133919844
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,1.0,LATE_TEST_Q4,0.2342467510259918,0.7657532489740082,-0.8596909397680763,0.1058761249338274,0.9555156806556148,0.015775542615140286,0.9958411254082117,0.9752617335921056,35678,149,9296,1661,15.775542615140285,0.9641125900532955,0.014716781365802012
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,OFFICIAL_TEST,0.17227180768773057,0.8277281923122695,-1.1679687500000036,0.34407188253342097,0.9495052083333333,0.010103002410694718,0.9875142191647256,0.9681367993414938,72922,922,90338,3878,10.103002410694717,0.9611848958333333,0.006662283585360508
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,DOMAIN_OOD_EXACT,0.2191136761648421,0.7808863238351579,-0.9498200692967251,0.7238983627265219,0.9529905954435393,0.019239177962396152,0.9890044287717447,0.9706635781441614,71237,792,40374,3514,19.239177962396152,0.9624887961365065,0.012000194335130934
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,TEMPLATE_OOD_EXACT,0.167866867630549,0.832133132369451,-1.168955695310081,0.3443884613255081,0.9501113962604698,0.01004374065666353,0.9867178233045821,0.9680686756941201,67380,907,89398,3538,10.04374065666353,0.9618009532135706,0.006599856043408449
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,DOMAIN_TEMPLATE_OOD_EXACT,0.21658567600708478,0.7834143239929152,-0.9497650885435527,0.7209188660801564,0.9538706179978316,0.01898826979472141,0.9883614685220413,0.9708097928436912,65984,777,40143,3191,18.988269794721408,0.9633682688832671,0.011779081133919844
4,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,2.0,LATE_TEST_Q4,0.2342467510259918,0.7657532489740082,-0.8596909397680763,0.1058761249338274,0.9555156806556148,0.015775542615140286,0.9958411254082117,0.9752617335921056,35678,149,9296,1661,15.775542615140285,0.9641125900532955,0.014716781365802012
