seed,budget,rep,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,AP,P_at_R90
42,20000,RT,FINAL,LATE_TEST_Q4,0.0005,7.585937500000001,0.4093307265861431,0.0004235044997353,0.999738356881214,0.5808425333003971,15284,4,9441,22055,0.4235044997353097,0.9955395142808184,0.9884117647058824
42,20000,RT,DEV,DEV,0.001,6.714843750000001,0.6781,0.0014,0.9979396615158204,0.8075022328073832,6781,14,9986,3219,1.4,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.001,6.714843750000001,0.4660546875,0.000942362480824,0.9976030547116698,0.6353091525483897,35793,86,91174,41007,0.9423624808240192,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.001,6.714843750000001,0.4750036788805501,0.0018218918524996,0.9978921926816928,0.6436333644512521,35507,75,41091,39244,1.821891852499636,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.001,6.714843750000001,0.461758650836177,0.0009301810530978,0.9974414425390636,0.6312735544438982,32747,84,90221,38171,0.9301810530978352,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,6.714843750000001,0.4704445247560535,0.0017839687194525,0.9977618346823643,0.6394081991531667,32543,73,40847,36632,1.7839687194525906,0.9892147956183328,0.9784535596416783
42,20000,RT,FINAL,LATE_TEST_Q4,0.001,6.714843750000001,0.5113152467928975,0.0010587612493382,0.9994764946078945,0.6765294732552576,19092,10,9435,18247,1.0587612493382743,0.9955395142808184,0.9884117647058824
42,20000,RT,DEV,DEV,0.0025,4.636718750000001,0.7884,0.0031,0.996083385975995,0.8801562936087077,7884,31,9969,2116,3.1,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.0025,4.636718750000001,0.6161328125,0.0024216524216524,0.9953512831299958,0.7611227280038603,47319,221,91039,29481,2.421652421652422,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.0025,4.636718750000001,0.6272424449171249,0.0047126269251323,0.9958794418130456,0.7696992579946155,46887,194,40972,27864,4.712626925132391,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0025,4.636718750000001,0.6063058743901407,0.0023808205525718,0.9950246453613496,0.7534850303598497,42998,215,90090,27920,2.38082055257184,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.636718750000001,0.6168558005059631,0.004594330400782,0.9956135234139852,0.76175089704911,42671,188,40732,26504,4.594330400782014,0.9892147956183328,0.9784535596416783
42,20000,RT,FINAL,LATE_TEST_Q4,0.0025,4.636718750000001,0.6621494951659124,0.0025410269984118,0.9990302246646192,0.7964308148243594,24724,24,9421,12615,2.541026998411858,0.9955395142808184,0.9884117647058824
42,20000,RT,DEV,DEV,0.005,2.1308593750000004,0.8739,0.0064,0.9927297512211746,0.9295325214061584,8739,64,9936,1261,6.4,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.005,2.1308593750000004,0.7583072916666667,0.0056541748849441,0.991217619225925,0.859259040677516,58238,516,90744,18562,5.654174884944116,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.005,2.1308593750000004,0.767494749234124,0.0110771024631977,0.992114410223598,0.8654678755147913,57371,456,40710,17380,11.077102463197784,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.005,2.1308593750000004,0.7524323867001326,0.0055478655666906,0.9906984515985297,0.8552812950793397,53361,501,89804,17557,5.54786556669066,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.1308593750000004,0.7616046259486808,0.0107771260997067,0.9916988235294116,0.8615535568274734,52684,441,40479,16491,10.777126099706743,0.9892147956183328,0.9784535596416783
42,20000,RT,FINAL,LATE_TEST_Q4,0.005,2.1308593750000004,0.792415436942607,0.0076230809952355,0.9975724881995954,0.8832370632397499,29588,72,9373,7751,7.623080995235575,0.9955395142808184,0.9884117647058824
42,20000,RT,DEV,DEV,0.01,0.6708984375000001,0.9259,0.0114,0.9878374053131336,0.9558664120167242,9259,114,9886,741,11.4,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.01,0.6708984375000001,0.8619010416666667,0.0113631382862152,0.9845755678184172,0.9191632356923164,66194,1037,90223,10606,11.363138286215207,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.01,0.6708984375000001,0.8688713194472315,0.0213039887285624,0.9866769969313036,0.9240345148921943,64949,877,40289,9802,21.303988728562405,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.01,0.6708984375000001,0.8610366902619927,0.0111843198051049,0.9837288354034766,0.9183027422908318,61063,1010,89295,9855,11.184319805104922,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,0.6708984375000001,0.8685074087459342,0.0208211143695014,0.9860169700152632,0.923539267981492,60079,852,40068,9096,20.821114369501466,0.9892147956183328,0.9784535596416783
42,20000,RT,FINAL,LATE_TEST_Q4,0.01,0.6708984375000001,0.8687699188516029,0.0203282159872948,0.9941160246391468,0.9272259539802772,32439,192,9253,4900,20.328215987294865,0.9955395142808184,0.9884117647058824
42,20000,RT,DEV,DEV,0.02,-0.3647460937499999,0.9532,0.0231,0.9763392399877088,0.9646308758791682,9532,231,9769,468,23.1,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.02,-0.3647460937499999,0.9026171875,0.0239535393381547,0.9694295663361628,0.9348311273237272,69321,2186,89074,7479,23.953539338154723,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.02,-0.3647460937499999,0.9089778063169724,0.0411018801923917,0.9757032697195536,0.9411593600664866,67947,1692,39474,6804,41.101880192391775,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.02,-0.3647460937499999,0.9022392058433684,0.0236753225181329,0.9676663188300592,0.9338081304135258,63985,2138,88167,6933,23.675322518133,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-0.3647460937499999,0.9092446693169498,0.040347018572825,0.9744221354650804,0.940705787336509,62897,1651,39269,6278,40.34701857282502,0.9892147956183328,0.9784535596416783
42,20000,RT,FINAL,LATE_TEST_Q4,0.02,-0.3647460937499999,0.9061303195050752,0.0463737427210164,0.987219887955182,0.9449386267472876,33834,438,9007,3505,46.373742721016406,0.9955395142808184,0.9884117647058824
42,200000,RT,DEV,DEV,0.0001,9.546875000000002,0.6403,0.0,1.0,0.7807108455770286,6403,0,10000,3597,0.0,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.0001,9.546875000000002,0.4394791666666666,0.0001095770326539,0.9997038090160536,0.6105533546788228,33752,10,91250,43048,0.1095770326539557,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.0001,9.546875000000002,0.4378001632085189,0.0001457513481999,0.9998166931443236,0.6089521133574611,32726,6,41160,42025,0.1457513481999708,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.546875000000002,0.4438647451986802,0.0001107358396545,0.999682418699187,0.6147686658984824,31478,10,90295,39440,0.1107358396545041,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.546875000000002,0.4427466570292735,0.0001466275659824,0.999804132797963,0.6137183392112856,30627,6,40914,38548,0.1466275659824047,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.0001,9.546875000000002,0.4386834141246418,0.0007411328745367,0.9995728321230244,0.6097606373078212,16380,7,9438,20959,0.741132874536792,0.9978075659043548,0.9973601471198908
42,200000,RT,DEV,DEV,0.0005,7.847656250000001,0.8818,0.0004,0.9995465880752664,0.936988630326214,8818,4,9996,1182,0.4,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.0005,7.847656250000001,0.7010026041666667,0.0007122507122507,0.9987941078253126,0.8238129485394255,53837,65,91195,22963,0.7122507122507122,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.0005,7.847656250000001,0.7032280504608635,0.0010931351114997,0.9991446818216376,0.825467364933301,52567,45,41121,22184,1.0931351114997814,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0005,7.847656250000001,0.7007388815251417,0.0006976357898233,0.9987338719401904,0.8236103284828797,49695,63,90242,21223,0.6976357898233764,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,7.847656250000001,0.703375496928081,0.0010508308895405,0.9991170249902462,0.8255594957327317,48656,43,40877,20519,1.0508308895405671,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.0005,7.847656250000001,0.7237205067088032,0.0032821598729486,0.9988541435647224,0.8393148323575543,27023,31,9414,10316,3.2821598729486503,0.9978075659043548,0.9973601471198908
42,200000,RT,DEV,DEV,0.001,6.316406250000001,0.9401,0.0011,0.9988312792180196,0.9685761384710488,9401,11,9989,599,1.1,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.001,6.316406250000001,0.8156510416666667,0.0018956826649134,0.9972458807609648,0.8973534362353616,62642,173,91087,14158,1.8956826649134344,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.001,6.316406250000001,0.8185308557745047,0.0029150269639994,0.9980426059439532,0.8994171560448928,61186,120,41046,13565,2.915026963999417,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.001,6.316406250000001,0.8132491045996785,0.0018603621061956,0.9970955361156252,0.8958372165268718,57674,168,90137,13244,1.8603621061956703,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,6.316406250000001,0.8162631008312251,0.0028103616813294,0.9979674796747968,0.8980159834599022,56465,115,40805,12710,2.8103616813294234,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.001,6.316406250000001,0.8440772382763331,0.0069878242456326,0.99791026818225,0.914570093729143,31517,66,9379,5822,6.98782424563261,0.9978075659043548,0.9973601471198908
42,200000,RT,DEV,DEV,0.0025,4.652343750000001,0.9643,0.0022,0.9977237454733576,0.9807271802695144,9643,22,9978,357,2.2,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.0025,4.652343750000001,0.8973567708333333,0.0037913653298268,0.995004547882708,0.943661296837666,68917,346,90914,7883,3.791365329826869,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.0025,4.652343750000001,0.900857513611858,0.0063644755380653,0.9961243750184906,0.9460987826038088,67340,262,40904,7411,6.364475538065394,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0025,4.652343750000001,0.8981781776135819,0.0037207242123913,0.9947527056361564,0.9440018969848316,63697,336,89969,7221,3.7207242123913407,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.652343750000001,0.9019154318756776,0.0061827956989247,0.9959612406813212,0.94660820221821,62390,253,40667,6785,6.182795698924731,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.0025,4.652343750000001,0.9141915959184768,0.010375860243515,0.99713726521193,0.9538646398032752,34135,98,9347,3204,10.375860243515088,0.9978075659043548,0.9973601471198908
42,200000,RT,DEV,DEV,0.005,2.6171875000000004,0.9787,0.0052,0.9947149100518344,0.9866424718987852,9787,52,9948,213,5.2,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.005,2.6171875000000004,0.9454296875,0.0068485645408722,0.9914657126471312,0.967900609195249,72609,625,90635,4191,6.848564540872233,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.005,2.6171875000000004,0.9479471846530482,0.0120730700092309,0.9930350210911332,0.9699674213595424,70860,497,40669,3891,12.073070009230918,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.005,2.6171875000000004,0.946487492597084,0.0067105918830629,0.9910525771825952,0.968257517292116,67123,606,89699,3795,6.710591883062953,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.6171875000000004,0.9492591254065776,0.0117790811339198,0.9927131993892392,0.9704999926102184,65665,482,40438,3510,11.779081133919844,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.005,2.6171875000000004,0.9487131417552692,0.014716781365802,0.9960914433540478,0.9718251899810706,35424,139,9306,1915,14.716781365802012,0.9978075659043548,0.9973601471198908
42,200000,RT,DEV,DEV,0.01,0.1768798828125,0.9876,0.0104,0.9895791583166332,0.9885885885885888,9876,104,9896,124,10.4,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.01,0.1768798828125,0.9657161458333332,0.0126561472715318,0.984665834683094,0.9750989337505422,74167,1155,90105,2633,12.656147271531887,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.01,0.1768798828125,0.9676927398964562,0.0228586697760287,0.9871583170708408,0.977328613505553,72336,941,40225,2415,22.85866977602876,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.01,0.1768798828125,0.9663414083871512,0.0124688555450971,0.9838350775944988,0.9750097812555576,68531,1126,89179,2387,12.468855545097172,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,0.1768798828125,0.9685724611492592,0.0224340175953079,0.986483899939634,0.9774461318511388,67001,918,40002,2174,22.43401759530792,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.01,0.1768798828125,0.9648089129328584,0.0237162519851773,0.9938205191867362,0.9790998532369408,36025,224,9221,1314,23.716251985177344,0.9978075659043548,0.9973601471198908
42,200000,RT,DEV,DEV,0.02,-2.142578125,0.9927,0.0195,0.9807350326022524,0.9866812444091044,9927,195,9805,73,19.5,0.9992223899510804,0.999342105263158
42,200000,RT,FINAL,OFFICIAL_TEST,0.02,-2.142578125,0.975390625,0.0232960771422309,0.9724025131107534,0.9738942770222836,74910,2126,89134,1890,23.29607714223099,0.995505293939922,0.994850032367115
42,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.02,-2.142578125,0.976910007892871,0.0422678909779915,0.976727078178292,0.9768185344712272,73025,1740,39426,1726,42.26789097799154,0.9968904323502518,0.9961662003937416
42,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.02,-2.142578125,0.9761555599424688,0.0228226565527933,0.9710891033554034,0.973615740545406,69227,2061,88244,1691,22.822656552793312,0.9954478910403676,0.994608996431966
42,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-2.142578125,0.9779110950487891,0.0416911045943304,0.975401208311104,0.9766545391545391,67647,1706,39214,1528,41.691104594330405,0.9968777214253768,0.9960328886329464
42,200000,RT,FINAL,LATE_TEST_Q4,0.02,-2.142578125,0.9737807654195344,0.0413975648491265,0.9893608337188105,0.9815089755702524,36360,391,9054,979,41.397564849126525,0.9978075659043548,0.9973601471198908
82,20000,R0,DEV,DEV,0.0001,7.871093750000001,0.3599,0.0002,0.9994445987225772,0.5292257922211602,3599,2,9998,6401,0.2,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.0001,7.871093750000001,0.2319661458333333,0.0001424501424501,0.9992708099618578,0.3765270321680686,17815,13,91247,58985,0.1424501424501424,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.0001,7.871093750000001,0.2374550173241829,0.0003157945877666,0.9992681416427406,0.383725706379575,17750,13,41153,57001,0.3157945877666035,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0001,7.871093750000001,0.2363997856679545,0.0001439565915508,0.9992251758254858,0.3823435504469987,16765,13,90292,54153,0.1439565915508554,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,7.871093750000001,0.2415034333212866,0.0003176930596285,0.9992224415335844,0.388991082031341,16706,13,40907,52469,0.3176930596285435,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.0001,7.871093750000001,0.2384370229518733,0.0004235044997353,0.9995509150106656,0.3850278943043723,8903,4,9441,28436,0.4235044997353097,0.9953347935477967,0.993261813990602
82,20000,R0,DEV,DEV,0.0005,7.085937500000001,0.4881,0.0008,0.9983636735528738,0.6556518234938545,4881,8,9992,5119,0.8,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.0005,7.085937500000001,0.3238932291666667,0.0004273504273504,0.998434615075861,0.4891165424621979,24875,39,91221,51925,0.4273504273504273,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.0005,7.085937500000001,0.3305775173576273,0.0008745080891998,0.9985452782155412,0.4967135017789302,24711,36,41130,50040,0.8745080891998251,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0005,7.085937500000001,0.3245297385713077,0.0004318697746525,0.9983083195974668,0.4898267569063125,23015,39,90266,47903,0.4318697746525663,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,7.085937500000001,0.330827611131189,0.0008797653958944,0.9984293878975612,0.4969814107018763,22885,36,40884,46290,0.8797653958944281,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.0005,7.085937500000001,0.3311015292321701,0.0008470089994706,0.999353326327702,0.4974049487024743,12363,8,9437,24976,0.8470089994706194,0.9953347935477967,0.993261813990602
82,20000,R0,DEV,DEV,0.001,6.382812500000001,0.5786,0.0012,0.997930320800276,0.7324977845296872,5786,12,9988,4214,1.2,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.001,6.382812500000001,0.3904166666666667,0.0009094893710278,0.997239498453454,0.5611460974856597,29984,83,91177,46816,0.9094893710278326,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.001,6.382812500000001,0.3973057216625864,0.0017975999611329,0.9975145265844892,0.5682714017833225,29699,74,41092,45052,1.7975999611329738,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.001,6.382812500000001,0.380467582278124,0.0009191074691323,0.9969333087012748,0.5507485992468081,26982,83,90222,43936,0.9191074691323848,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,6.382812500000001,0.3872352728586917,0.0018084066471163,0.99724507650497,0.557853305010621,26787,74,40846,42388,1.8084066471163245,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.001,6.382812500000001,0.3971986394922199,0.0010587612493382,0.9993261909574828,0.5684553468761978,14831,10,9435,22508,1.0587612493382743,0.9953347935477967,0.993261813990602
82,20000,R0,DEV,DEV,0.0025,4.558593750000001,0.755,0.0038,0.9949920927780708,0.8585399135774392,7550,38,9962,2450,3.8,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.0025,4.558593750000001,0.53078125,0.0027832566294104,0.9938075966648788,0.6919825493557861,40764,254,91006,36036,2.7832566294104755,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.0025,4.558593750000001,0.5396048213401827,0.0055628431229655,0.9943547393072846,0.6995733462832564,40336,229,40937,34415,5.562843122965554,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0025,4.558593750000001,0.5189655658648016,0.0027130280715353,0.9933871359550864,0.6817638722943121,36804,245,90060,34114,2.7130280715353523,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.558593750000001,0.527632815323455,0.0053763440860215,0.9940085514311392,0.6893497270855762,36499,220,40700,32676,5.376344086021506,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.0025,4.558593750000001,0.5301159645410964,0.0030704076230809,0.9985370529183272,0.6925579930723208,19794,29,9416,17545,3.070407623080995,0.9953347935477967,0.993261813990602
82,20000,R0,DEV,DEV,0.005,2.6855468750000004,0.8369,0.0062,0.99264618669197,0.9081438880147578,8369,62,9938,1631,6.2,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.005,2.6855468750000004,0.6989453125,0.0058514135437212,0.9901499640307676,0.8194453985482356,53679,534,90726,23121,5.851413543721236,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.005,2.6855468750000004,0.7096092359968429,0.0113200213768644,0.9912913474116988,0.8271259385159947,53044,466,40700,21707,11.320021376864402,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.005,2.6855468750000004,0.6878225556276263,0.0057250429101378,0.9895123336579033,0.8115360939657611,48779,517,89788,22139,5.725042910137866,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.6855468750000004,0.6983158655583664,0.0109726295210166,0.9907906881345504,0.8192317476469092,48306,449,40471,20869,10.972629521016618,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.005,2.6855468750000004,0.7291303998500228,0.0078348332451032,0.997289277995531,0.8423837371205793,27225,74,9371,10114,7.834833245103229,0.9953347935477967,0.993261813990602
82,20000,R0,DEV,DEV,0.01,1.2314453125000002,0.9019,0.0107,0.9882752575060268,0.943114085538011,9019,107,9893,981,10.7,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.01,1.2314453125000002,0.8606380208333333,0.010749506903353,0.985375234801276,0.9187923101516562,66097,981,90279,10703,10.749506903353058,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.01,1.2314453125000002,0.8714933579483887,0.0206481076616625,0.987120236381544,0.9257101445156524,65145,850,40316,9606,20.648107661662536,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.01,1.2314453125000002,0.8592740912039256,0.0105088311832124,0.9846656002068286,0.9177064116561876,60938,949,89356,9980,10.508831183212449,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,1.2314453125000002,0.8705168052041923,0.0200391006842619,0.9865657459287656,0.9249153310345356,60218,820,40100,8957,20.03910068426197,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.01,1.2314453125000002,0.8717159002651383,0.0151402858655373,0.9956258411843876,0.9295597663891704,32549,143,9302,4790,15.14028586553732,0.9953347935477967,0.993261813990602
82,20000,R0,DEV,DEV,0.02,-0.2305908203124999,0.9462,0.0207,0.9785913744958114,0.9621231379327876,9462,207,9793,538,20.7,0.992794529821499,0.988369541364933
82,20000,R0,FINAL,OFFICIAL_TEST,0.02,-0.2305908203124999,0.9140234375,0.0233070348454963,0.970590675294508,0.9414581153939005,70197,2127,89133,6603,23.307034845496386,0.9842204012345636,0.977639804259893
82,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.02,-0.2305908203124999,0.9220077323380288,0.0420492639556915,0.9754996319990942,0.9479996973927636,68921,1731,39435,5830,42.04926395569159,0.9890407892477422,0.982836191533495
82,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.02,-0.2305908203124999,0.9140838715135792,0.0229555395603787,0.9690125265329308,0.9407470830672782,64825,2073,88232,6093,22.95553956037872,0.983001930605544,0.9763215859030836
82,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-0.2305908203124999,0.9229345861944344,0.0413734115347018,0.9741672642934526,0.9478591365282976,63844,1693,39227,5331,41.37341153470186,0.9881867530961834,0.9820958149953464
82,20000,R0,FINAL,LATE_TEST_Q4,0.02,-0.2305908203124999,0.9168697608398724,0.0383271572260455,0.9895366650287596,0.9518182829181494,34235,362,9083,3104,38.32715722604553,0.9953347935477967,0.993261813990602
82,200000,R0,DEV,DEV,0.0001,9.421875000000002,0.4135,0.0,1.0,0.5850725150336045,4135,0,10000,5865,0.0,0.999118294756444,0.9993367967281972
82,200000,R0,FINAL,OFFICIAL_TEST,0.0001,9.421875000000002,0.2619010416666666,2.1915406530791147e-05,0.9999005766553988,0.4150811011597672,20114,2,91258,56686,0.0219154065307911,0.995114989990488,0.9961538461538462
82,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0001,9.421875000000002,0.2600901660178459,4.858378273332362e-05,0.9998971405060688,0.4128032273475238,19442,2,41164,55309,0.0485837827333236,0.9964759421174456,0.9971116246000712
82,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.421875000000002,0.2685072901097041,2.214716793090084e-05,0.9998949800462088,0.4233342967030524,19042,2,90303,51876,0.0221471679309008,0.994983628593765,0.9960518718496902
82,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.421875000000002,0.2671051680520419,4.887585532746823e-05,0.999891769035121,0.4215894311725648,18477,2,40918,50698,0.0488758553274682,0.996400061236409,0.9969935393078744
82,200000,R0,FINAL,LATE_TEST_Q4,0.0001,9.421875000000002,0.2285545943919226,0.0002117522498676,0.9997656982193064,0.3720544959128066,8534,2,9443,28805,0.2117522498676548,0.9978481724296668,0.9973630410950788
82,200000,R0,DEV,DEV,0.0005,6.906250000000001,0.8815,0.0005,0.9994331065759636,0.936769394261424,8815,5,9995,1185,0.5,0.999118294756444,0.9993367967281972
82,200000,R0,FINAL,OFFICIAL_TEST,0.0005,6.906250000000001,0.6681119791666666,0.0005807582730659,0.9989681488980608,0.8007084672763022,51311,53,91207,25489,0.5807582730659654,0.995114989990488,0.9961538461538462
82,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0005,6.906250000000001,0.6699040815507484,0.0010202594373997,0.9991619777325512,0.8020565552699229,50076,42,41124,24675,1.020259437399796,0.9964759421174456,0.9971116246000712
82,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0005,6.906250000000001,0.6641332242872049,0.0005647527822379,0.9989183457051962,0.7978283700918114,47099,51,90254,23819,0.5647527822379713,0.994983628593765,0.9960518718496902
82,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,6.906250000000001,0.6664401879291652,0.0009775171065493,0.9991330920439524,0.7995594713656389,46101,40,40880,23074,0.9775171065493646,0.996400061236409,0.9969935393078744
