seed,rep,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
82,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.000000000000002,0.3685947150229843,0.00026576601517081005,0.999082709065892,0.5385138336663852,26140,24,90281,44778,0.26576601517081005,0.00017028848816282418,0.0003954131248046662,0.9884585912776724,0.9893173015408788,0.9873464715527643,0.009058191683738443,0.023631028182271193
82,RUT,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.000000000000002,0.3710589085652331,0.00039100684261974585,0.9993770440741317,0.5411821756501756,25668,16,40904,43507,0.39100684261974583,0.0002235101854389877,0.0006348931600948771,0.9921171863918652,0.9862943267973578,0.9896217418944692,0.015957966764418376,0.03848973607038123
82,RUT,20000,FINAL,LATE_TEST_Q4,0.0001,9.000000000000002,0.3745681459064249,0.000741132874536792,0.9994997498749375,0.5449232447596041,13986,7,9438,23353,0.741132874536792,0.00029802412010012313,0.0015264170052670643,0.9964507590201312,0.9867350236244911,0.9959695344219541,0.01439915299100053,0.03112758073054526
82,RUT,20000,FINAL,OFFICIAL_TEST,0.0005,8.398437500000002,0.4511328125,0.0005259697567389875,0.9986165153480329,0.6214987219157809,34647,48,91212,42153,0.5259697567389875,0.00038783324765205357,0.0006972998257038648,0.9893381096283301,0.9896081852045894,0.9878533253308183,0.009314047775586237,0.024611001534078455
82,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.0005,8.398437500000002,0.45341199448836805,0.0007287567409998542,0.9991156442531616,0.6237554520860555,33893,30,41136,40858,0.7287567409998542,0.0004917414362802722,0.0010401834705557206,0.9927352925719969,0.986566616571315,0.9900531187004311,0.016421318563863384,0.040033036972258663
82,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.0005,8.398437500000002,0.4452466228602047,0.0005204584463761697,0.9985137399993675,0.6158707248807793,31576,47,90258,39342,0.5204584463761697,0.00038243757225925226,0.0006920399999623435,0.9884585912776724,0.9893173015408788,0.9873464715527643,0.009058191683738443,0.023631028182271193
82,RUT,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,8.398437500000002,0.44829779544633175,0.0007086999022482893,0.9990657216494845,0.6188893878161952,31011,29,40891,38164,0.7086999022482894,0.00047467720895723174,0.001017653957882661,0.9921171863918652,0.9862943267973578,0.9896217418944692,0.015957966764418376,0.03848973607038123
82,RUT,20000,FINAL,LATE_TEST_Q4,0.0005,8.398437500000002,0.46910736763169875,0.0015881418740074113,0.9991443728252809,0.6384545288864588,17516,15,9430,19823,1.5881418740074114,0.0008891348384130677,0.0026180478326420184,0.9964507590201312,0.9867350236244911,0.9959695344219541,0.01439915299100053,0.03112758073054526
82,RUT,20000,FINAL,OFFICIAL_TEST,0.001,7.578125000000001,0.53921875,0.0010409818102125794,0.9977112294311803,0.700076918525531,41412,95,91165,35388,1.0409818102125794,0.0008422955616787287,0.0012723989171843475,0.9893381096283301,0.9896081852045894,0.9878533253308183,0.009314047775586237,0.024611001534078455
82,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.001,7.578125000000001,0.5424810370429827,0.0016275567215663412,0.9983504850066472,0.7029791365098076,40551,67,41099,34200,1.6275567215663413,0.00126154986364338,0.002066485303784884,0.9927352925719969,0.986566616571315,0.9900531187004311,0.016421318563863384,0.040033036972258663
82,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.001,7.578125000000001,0.5307256267802251,0.0010409168927523393,0.9975087458920809,0.6928301886792453,37638,94,90211,33280,1.0409168927523393,0.0008412461862549463,0.001273670292804128,0.9884585912776724,0.9893173015408788,0.9873464715527643,0.009058191683738443,0.023631028182271193
